#name	name2
NM_001100579	Uba2
NM_001100859	Scgb1b30
NM_001109544	Pdcd2l
NM_001271233	RGD1308428
NM_207592	Gpi
NM_001127552	Lsm14a
NM_001109141	Kctd15
NM_012524	Cebpa
NM_001287578	Cebpa
NM_001287577	Cebpa
NM_001287579	Cebpa
NM_053726	Slc7a10
NM_053541	Lrp3
NM_001107505	Rhpn2
NM_001109335	RGD1564719
NM_053929	Slc7a9
NM_001271264	Ankrd27
NM_001004258	Nudt19
NM_001106247	Pdcd5
NM_001109142	Rgs9bp
NM_001135835	Dpy19l3
NM_001107506	Tshz3
NM_001013148	Plekhf1
NM_001009642	Pop4
NM_001108913	LOC365238
NM_001108479	Vstm2b
NM_001024907	MGC114499
NM_001047937	LOC499136
NM_001099487	Vom2r37
NM_001109143	Cldnd2
NM_053771	Lim2
NM_001004220	Etfb
NM_001106249	Siglec5
NM_001106250	Siglec10
NM_133540	Nkg7
NM_001014017	Zfp819
NM_001106251	Ctu1
NM_001106253	Klk9
NM_001107508	Klk12
NM_001004100	Klk10
NM_001107509	Klk8
NM_001106252	Klk11
NM_001170405	Klk13
NM_001004101	Klk4
NM_001106254	Klk7
NM_001005382	Klk1c12
NM_019175	Klk6
NM_001135173	Klk1c10
NM_001003977	Klk1c6
NM_012677	Klk1c2
NM_012593	Klk1c7
NM_001013067	Klk1c8
NM_175759	Klk1c9
NM_031523	Klk1
NM_001271315	Klk1c3
NM_001014018	Fv1
NM_001107510	Acpt
NM_031751	Shank1
NM_001106255	RGD1309036
NM_001012459	Clec11a
NM_019122	Syt3
NM_021662	Pold1
NM_001004221	Emc10
NM_001009643	Aspdh
NM_001024286	Spib
NM_001106256	Josd2
NM_001106257	Mybpc2
NM_001271081	Lrrc4b
NM_001100690	Myh14
NM_031626	Nr1h2
NM_031670	Napsa
NM_053997	Kcnc3
NM_001005561	Vrk3
NM_172336	Atf5
NM_001008304	Ptov1
NM_001170426	Med25
NM_001106259	Akt1s1
NM_001106258	Tbc1d17
NM_001004259	Pnkp
NM_001107511	Ap2a1
NM_001037646	Fuz
NM_019384	Scaf1
NM_001108482	Prrg2
NM_001108481	Rras
NM_001108480	Bcl2l12
NM_001006969	Irf3
NM_024363	Prmt1
NM_001034925	Cpt1c
NM_001106260	Nosip
NM_001109144	Pth2
NM_001033706	Aldh16a1
NM_031110	Rps11
NM_001008694	Rcn3
NM_001024868	Pih1d1
NM_053859	Slc17a7
NM_173340	Rpl13a
NR_031893	Mir150
NM_033351	Fcgrt
NM_001136229	Trpm4
NM_001109146	RGD1562492
NM_001109145	Dkkl1
NM_001107512	Tead2
NM_181369	Hrc
NM_017124	Cd37
NM_001108483	Snrnp70
NM_001025405	Ruvbl2
NM_001109615	Gys1
NM_012858	Lhb
NM_021758	Lin7b
NM_017059	Bax
NM_001108914	Kcna7
NM_001033975	Lhb
NM_022500	Ftl1
NM_013184	Ntf4
NM_133546	Ppp1r15a
NM_022400	Bcat2
NM_053463	Nucb1
NM_001191111	Hsd17b14
NM_001012168	Tulp2
NM_199101	Plekha4
NM_012543	Dbp
NM_001012066	Sphk2
NM_031236	Fut1
NM_130752	Fgf21
NM_001289983	Dbp
NM_001106261	Rasip1
NM_001135584	Sec1
NM_001173526	Ntn5
NM_031635	Fut2
NM_001109623	Spaca4
NM_001289982	Dbp
NM_001017514	Izumo1
NM_031102	Rpl18
NM_175708	Car11
NM_001012067	Grwd1
NM_170718	Kcnj14
NM_053911	Cyth2
NM_001126277	Ccdc114
NM_001107513	Tmem143
NM_001017385	Kdelr1
NM_001025644	Syngr4
NM_030847	Emp3
NM_001108484	Nomo1
NM_013039	Abcc8
NM_031358	Kcnj11
NM_001106262	Otog
NM_012856	Kcnc1
NM_176079	Myod1
NM_001100634	Tph1
NM_001009478	Saa4
NM_001135612	Hps5
NM_001108485	Gtf2h1
NM_017025	Ldha
NM_017266	Ldhc
NM_181628	Tsg101
NM_001135016	Tmem86a
NM_019253	Ptpn5
NM_145787	Mrgprx3
NM_001002287	Mrgprb4
NM_172158	Mrgprx1
NM_001002286	Mrgprc
NM_001002284	Mrgprb5
NM_001002283	Mrgprb13
NM_001002283	Mrgprb13
NM_001002280	Mrgprx2
NM_001002285	Mrgprx2l
NM_057144	Csrp3
NM_001009644	Dbx1
NM_001106263	Htatip2
NM_001103363	LOC100125384
NM_001271084	Svip
NM_001195599	Ccdc179
NM_001107516	Tubgcp5
NM_001107517	Cyfip1
NM_001107519	Nipa1
NM_130738	Snurf
NM_031117	Snrpn
NM_001270712	Snurf
NR_037392	Mir344b-1
NR_037352	Mir344a-2
NR_106685	Mir344g
NR_031788	Mir344-1
NR_106682	Mir344i
NM_001008558	Ndn
NM_001170562	Peg12
NM_001109147	Klf13
NR_031924	Mir211
NM_001191633	Fan1
NM_001106341	Mcee
NM_001106340	Mphosph10
NM_001173527	Ndnl2
NM_001106266	Tjp1
NM_001106267	Tm2d3
NM_001271323	Snrpa1
NM_173120	Vimp
NM_001134858	Synm
NM_001047853	Arrdc4
NM_080778	Nr2f2
NM_057156	St8sia2
NM_001039006	Klhl25
NM_001037194	Det1
NM_001013068	Mrpl46
NR_031809	Mir7a-2
NM_001109148	Mrps11
NM_001008510	Isg20
NM_001108487	Aen
NM_022190	Acan
NM_001008559	Hapln3
NM_001106275	Abhd2
NR_037346	Mir3597-3
NM_053528	Polg
NR_031812	Mir9-3
NM_183053	Rhcg
NM_013094	Plin1
NM_053487	Pex11a
NM_031012	Anpep
NM_001106273	Mesp2
NM_001107531	Mesp1
NM_001107530	RGD1311021
NM_001014161	Idh2
NM_001134563	Zfp710
NM_031145	Cib1
NM_001170462	Sema4b
NM_001107528	Hddc3
NM_001037647	Unc45a
NM_001134962	Ttll13
NM_001033900	Ngrn
NM_001107529	Prc1
NM_022286	Vps33b
NR_028055	Ngrn
NM_019331	Furin
NM_001108488	Fes
NM_001107525	Wdr73
NM_001109149	Nmb
NM_031723	Sec11a
NM_001191895	Alpk3
NM_017152	Rps17
NM_001193275	LOC100360933
NR_106671	Mir1839
NM_001130728	Whamm
NM_001024749	RGD1305713
NM_001127451	Fam103a1
NM_001108490	Tm6sf1
NM_145785	Hdgfrp3
NM_001108916	Bnc1
NM_001106277	Fam154b
NM_001191626	Mex3b
NM_001192011	Stard5
NM_001100581	RGD1310371
NM_001013149	Mesdc1
NM_001008345	Mesdc2
NM_001100736	Abhd17c
NM_017181	Fah
NM_001000115	Olr10
NM_001000114	Olr11
NM_001099500	Vom2r41
NM_001099511	Vom2r42
NM_001099512	Vom2r43
NM_001000540	Olr12
NM_001000116	Olr13
NM_001000937	Olr17
NM_001000695	Olr14
NM_001000694	Olr16
NM_001000117	Olr19
NM_001000118	Olr20
NM_001000693	Olr24
NM_001000119	Olr23
NM_001000120	Olr30
NM_001000936	Olr27
NM_001000692	Olr25
NM_001000691	Olr29
NM_001000689	Olr34
NM_001000690	Olr32
NM_017097	Ctsc
NM_022623	Fzd4
NM_001007691	Prss23
NM_001014021	Ccdc81
NM_001106278	Eed
NM_001011557	Tmem126a
NM_001106280	Tmem126b
NM_001134833	Ccdc89
NR_073441	Crebzf
NR_073440	Crebzf
NR_073439	Crebzf
NM_001271791	Crebzf
NM_001135013	Ankrd42
NM_001015012	Rab30
NM_001106281	Prcp
NM_001126294	RGD1559690
NM_001109150	Fam181b
NR_032291	Mir708
NM_012703	Thrsp
NM_001034127	Alg8
NM_001009290	Ndufc2
NM_001109151	Kctd21
NM_001191629	Ints4
NM_031719	Clns1a
NM_173105	Aqp11
NM_134461	Capn5
NM_012616	Omp
NM_001106211	B3gnt6
NM_001009965	Tsku
NM_001170434	Lrrc32
NM_001191630	Prkrir
NM_080401	Wnt11
NM_001109336	RGD1561870
NM_001012345	Dgat2
NM_001109436	Mogat2
NM_017173	Serpinh1
NM_001009239	Rps3
NR_031773	Mir326
NM_001000935	Olr36
NM_001000504	Olr37
NM_001000121	Olr35
NM_054010	Neu3
NM_001191601	Spcs2
NM_001107537	Chrdl2
NM_001108917	Lipt2
NM_001024750	Pold3
NM_001109454	Pgm2l1
NM_022235	Kcne3
NM_001191838	Ppme1
NM_019354	Ucp2
NM_013167	Ucp3
NM_001106282	Mrpl48
NM_001127655	Coa4
NM_172033	Plekhb1
NR_106684	Mir3102
NM_001108495	Relt
NM_017255	P2ry2
NM_057124	P2ry6
NM_001013069	Stard10
NM_001191560	Atg16l2
NR_031886	Mir139
NM_198735	Art2b
NM_022947	Clpb
NM_053869	Phox2a
NM_001106283	Folr2
NM_022944	Inppl1
NM_001139494	Tomt
NM_133527	Folr1
NM_199102	Lamtor1
NM_001270843	Inppl1
NM_001170435	Anapc15
NM_053374	Il18bp
NM_001100691	Numa1
NM_001107541	Art1
NM_001013039	Art5
NM_022639	Chrna10
NM_053895	Pgap2
NM_001037195	Rhog
NM_001013236	Rrm1
NM_001000128	Olr39
NM_001000127	Olr40
NM_001000126	Olr41
NM_001000122	Olr48
NM_001082572	Trim21
NM_001001001	Olr46
NM_001000541	Olr43
NM_001000125	Olr44
NM_001000124	Olr45
NM_001000123	Olr47
NM_001000132	Olr49
NM_001000131	Olr50
NM_001001021	Olr51
NM_001001008	Olr53
NM_001001022	Olr61
NM_001000749	Olr57
NM_001000748	Olr60
NM_173293	Olr59
NM_001000542	Olr63
NM_001000129	Olr62
NM_001000130	Olr56
NM_001000133	Olr68
NM_001001269	Olr70
NM_001001284	Olr72
NM_001001280	Olr69
NM_001001279	Olr67
NM_001001271	Olr81
NM_001000134	Olr74
NM_001001282	Olr82
NM_001001281	Olr75
NM_001001287	Olr77
NM_001001270	Olr80
NM_001002270	Olr79
NM_001000135	Olr78
NM_001000139	Olr91
NM_001000138	Olr85
NM_001000137	Olr84
NM_001000140	Olr92
NM_001000746	Olr88
NM_001000747	Olr86
NM_001000745	Olr89
NM_001000543	Olr87
NM_001000143	Olr98
NM_001001025	Olr96
NM_001001023	Olr94
NM_001001024	Olr95
NM_001000744	Olr101
NM_001000145	Olr104
NM_001000144	Olr103
NM_001000141	Olr93
NM_001000148	Olr107
NM_001000149	Olr108
NM_001000147	Olr106
NM_001000146	Olr105
NM_001000951	Olr114
NM_001000952	Olr109
NM_001000742	Olr111
NM_001000743	Olr110
NM_001000151	Olr113
NM_001000150	Olr112
NM_001000155	Olr121
NM_001000154	Olr120
NM_001000152	Olr115
NM_001000156	Olr122
NM_001000153	Olr119
NM_001113223	LOC100134871
NM_001000159	Olr128
NM_001000158	Olr126
NM_001111269	LOC689064
NM_198776	Hbb-b1
NM_001001026	Olr127
NM_001000740	Olr125
NM_001000157	Olr124
NM_001001285	Olr131
NM_001001273	Olr132
NM_001001272	Olr130
NM_001024805	Hbe2
NM_001008890	Hbe1
NM_001001027	Olr129
NM_172093	Hbg1
NM_001001288	Olr135
NM_001001274	Olr141
NM_001000162	Olr140
NM_001000160	Olr136
NM_001001283	Olr137
NM_001047938	LOC499219
NM_001000161	Olr139
NM_001000544	Olr142
NM_001013899	Ubqlnl
NM_001000164	Olr144
NM_001106287	RGD1310717
NM_001000165	Olr148
NM_001000163	Olr143
NM_001107543	Ubqln3
NM_001077678	RGD1562433
NM_001000545	Olr145
NM_001014023	Trim5
NM_001170461	Trim6
NM_001000166	Olr149
NM_001276491	Trim34
NM_001000739	Olr150
NM_001000169	Olr157
NM_001000168	Olr155
NM_001000167	Olr153
NM_001006595	Olr156
NM_001000547	Olr154
NM_001000546	Olr152
NM_001000171	Olr163
NM_001000170	Olr159
NM_001000950	Olr162
NM_001001000	Olr161
NM_001000738	Olr160
NM_001000737	Olr164
NM_001000548	Olr158
NM_001000174	Olr168
NM_001000173	Olr167
NM_001000172	Olr165
NM_001000175	Olr170
NM_001000178	Olr176
NM_001000177	Olr172
NM_001000176	Olr171
NM_001001029	Olr175
NM_001001028	Olr174
NM_001000180	Olr180
NM_001000179	Olr178
NM_001000181	Olr183
NM_001000949	Olr179
NM_001001030	Olr181
NM_001000185	Olr190
NM_001001031	Olr186
NM_001000186	Olr193
NM_001000184	Olr189
NM_001000182	Olr184
NM_001000183	Olr185
NM_001001032	Olr188
NM_001000549	Olr192
NM_001000187	Olr196
NM_001000188	Olr197
NM_001000948	Olr194
NM_001001034	Olr199
NM_001001033	Olr198
NM_001000189	Olr200
NM_053496	Cnga4
NM_001005538	Fam160a2
NM_001000190	Olr201
NM_013165	Cckbr
NM_001000550	Olr202
NM_134449	Prkcdbp
NM_001006997	Smpd1
NM_080478	Apbb1
NM_053371	Timm10b
NM_031786	Trim3
NM_001004222	Arfip2
NM_053318	Hpx
NM_001134735	Taf10
NM_133409	Ilk
NM_001107544	Dchs1
NM_133539	Mrpl17
NM_001008346	Rrp8
NM_031357	Tpp1
NM_001000191	Olr203
NM_001000192	Olr204
NM_001001018	Olr205
NM_001000736	Olr209
NM_001000193	Olr206
NM_001000194	Olr208
NM_001000195	Olr210
NM_001000198	Olr215
NM_001000197	Olr214
NM_001000735	Olr213
NM_001000196	Olr211
NM_001001372	Olr219
NM_001000200	Olr221
NM_001000202	Olr223
NM_001000552	Olr220
NM_001000551	Olr218
NM_001000199	Olr217
NM_001000201	Olr222
NM_001000553	Olr224
NM_001000204	Olr229
NM_001000203	Olr227
NM_031710	Olr226
NM_001000206	Olr231
NM_001000205	Olr230
NM_001001035	Olr232
NM_001000208	Olr234
NM_001000207	Olr233
NM_001013192	Olfml1
NM_001014244	Cyb5r2
NM_001000211	Olr239
NM_001000210	Olr237
NM_001000209	Olr235
NM_001000214	Olr244
NM_001000734	Olr241
NM_001000213	Olr242
NM_001000217	Olr247
NM_001000216	Olr246
NM_001000215	Olr245
NM_001000219	Olr252
NM_001000218	Olr251
NM_001000946	Olr260
NM_001000222	Olr259
NM_001000947	Olr255
NM_001001038	Olr257
NM_001000999	Olr264
NM_001000220	Olr263
NM_001000228	Olr267
NM_001000221	Olr262
NM_001000230	Olr272
NM_001000229	Olr270
NM_001000732	Olr271
NM_001000733	Olr268
NM_001000226	Olr279
NM_001000730	Olr278
NM_001000227	Olr276
NM_001106291	Nlrp10
NM_001277302	Eif3f
NM_001000223	Olr285
NM_001000224	Olr282
NM_001001010	Olr283
NM_001000225	Olr281
NM_001115045	Ric3
NM_001277069	Ric3
NM_001191839	Trim66
NM_001024287	LOC499240
NM_001271234	Ascl3
NM_001108497	Akip1
NM_001106289	Tmem9b
NM_001108498	Nrip3
NM_001012358	Tmem41b
NM_001107546	Dennd5a
NM_001107545	Ipo7
NM_001012169	Zfp143
NM_012715	Adm
NM_001106286	Lyve1
NM_001001800	rnf141
NM_001100661	Ctr9
NM_001017374	Eif4g2
NM_138519	Dkk3
NM_182669	Micalcl
NM_024362	Arntl
NM_017044	Pth
NM_001011933	Far1
NM_017278	Psma1
NM_001108499	Cyp2r1
NM_017338	Calca
NM_001033956	Calca
NM_001033955	Calca
NM_138513	Calcb
NM_001013898	RGD1311703
NM_001144861	Plekha7
NM_130432	Rps13
NM_021663	Nucb2
NM_031563	Ybx1
NM_053982	Rps15a
NM_198737	Arl6ip1
NM_138849	Syt17
NM_012785	Coq7
NM_001191950	Tmc7
NM_001127303	Itpripl2
NM_001012216	Tmc5
NM_001017463	LOC361635
NM_001134611	Knop1
NM_001024241	Gpr139
NM_134418	Gp2
NM_001013902	Pdilt
NM_001014162	Acsm5
NM_001109153	RGD1559600
NM_001108502	Acsm1
NM_033231	Acsm3
NM_001191114	Eri2
NM_001009688	Thumpd1
NM_001024886	Dcun1d3
NM_001276487	Lyrm1
NM_001006970	Uqcrc2
NM_001024777	Pdzd9
NM_001198653	Vwa3a
NM_001079885	Vwa3a
NM_001108503	Polr3e
NM_001025682	Cdr2
NM_012947	Eef2k
NM_001163164	Mettl9
NM_133542	Igsf6
NM_017046	Scnn1g
NM_012648	Scnn1b
NM_001033889	Cog7
NM_001100519	Gga2
NM_001191603	Palb2
NM_001037778	Dctn5
NM_001106294	Ndufab1
NM_001034911	Ubfd1
NM_001108919	Ern2
NM_182738	Chp2
NM_001107549	Tnrc6a
NM_001100482	Slc5a11
NM_199405	Lcmt1
NM_019158	Aqp8
NM_001145762	LOC100271845
NM_001037196	Kdm8
NM_133380	Il4r
NM_133541	Gtf3c1
NM_001039208	Spns1
NM_030853	Lat
NM_147135	Sbk1
NM_001007692	Nfatc2ip
NM_001013237	Cd19
NM_030585	Rabep2
NM_001100662	Eif3c
NM_001106295	Tufm
NM_001006971	Cln3
NM_001130097	Atxn2l
NM_053611	Nupr1
NM_001009292	Slx1b
NM_130411	Coro1a
NM_031834	Sult1a1
NM_001114502	Ccdc101
NM_001135698	Ypel3
NM_001108920	Tbx6
NM_012495	Aldoa
NM_001271536	Aldoa
NM_001177305	Aldoa
NM_017347	Mapk3
NM_134359	Ppp4c
NM_022937	Doc2a
NM_022702	Taok2
NM_001013900	Ino80e
NM_001106296	Fam57b
NM_001109155	RGD1563217
NM_001025725	Hirip3
NM_001107550	Sez6l2
NM_001110319	Maz
NR_077057	Prrt2
NM_022715	Mvp
NM_001013901	RGD1305592
NM_001276470	Prrt2
NM_138899	Cdipt
NM_001009646	Qprt
NM_001025001	LOC308990
NM_134409	Zg16
NM_012605	Mylpf
NM_001108921	Tbc1d10b
NM_001271086	Spn
NM_001012460	Sept1
NM_001106297	Cd2bp2
NM_001079889	Sephs2
NM_001033998	Itgal
NM_138892	Dctpp1
NM_173330	Zfp689
NM_001107551	Zfp629
NM_001134694	LOC691909
NM_153471	Rnf40
NM_080584	Phkg2
NM_001135800	Ctf2
NM_001106298	Bcl7c
NM_017129	Ctf1
NM_001107553	Zfp668
NM_012700	Stx1b
NM_031125	Stx4
NM_001014024	Orai3
NM_139329	Hsd3b7
NM_001012137	Fus
NM_001017378	Kat8
NM_001011560	Prss36
NM_138836	Prss8
NM_001077675	Trim72
NM_019244	Bckdk
NM_203335	Vkorc1
NM_172322	Pycard
NM_012711	Itgam
NM_001035517	RGD1310127
NM_031691	Itgad
NM_001106299	Ahsp
NM_001191840	Tgfb1i1
NR_037674	Cox6a2
NM_001009455	Armc5
NM_022590	Slc5a2
NM_012812	Cox6a2
NM_019337	Rgs10
NM_001011936	Bag3
NM_001107554	Inpp5f
NM_001134859	Sec23ip
NM_001106301	Nsmce4a
NM_001017464	Btbd16
NM_001079894	Plekha1
NM_031721	Htra1
NM_054005	Cuzd1
NM_001109158	Fam24a
NM_001109157	RGD1560958
NM_001271229	Pstk
NM_001014025	RGD1305014
NM_013084	Acadsb
NM_001047906	Bub3
NM_001106302	Hmx3
NM_001106303	Hmx2
NM_001106306	Cpxm2
NM_173310	Chst15
NM_022521	Oat
NM_001170476	Nkx1-2
NM_001107556	Fam53b
NM_001108504	Mettl10
NM_001106307	Fam175b
NM_053335	Ctbp2
NM_001024288	Tex36
NM_001107557	RGD1306820
NM_001106308	Mmp21
NM_001108505	Bccip
NM_001130039	Dhx32
NM_001163214	LOC100302465
NM_001271113	Nps
NM_001014026	Clrn3
NM_001271366	Mki67
NM_032614	Glrx3
NM_053420	Bnip3
NM_001122782	Mapk1ip1
NM_144746	Ppp2r2d
NM_001108922	Stk32c
NM_012933	Dpysl4
NM_001143756	Lrrc27
NM_001113789	Lrrc27
NM_001108507	Pwwp2b
NM_001107558	Nkx6-2
NM_001107560	Tubgcp2
NM_001106309	Zfp511
NM_001190399	Caly
NR_032736	Mir202
NM_053712	Msx3
NM_138915	Caly
NM_078623	Echs1
NM_001106310	Fuom
NM_173334	Olr287
NM_001106311	Paox
NM_001031845	Sprn
NM_001000554	Olr286
NM_031669	Prap1
NM_001106312	Cd163l1
NM_001000231	Olr288
NM_001000767	Olr289
NM_001000232	Olr292
NM_001000234	Olr297
NM_001000235	Olr298
NM_001000236	Olr299
NM_001000233	Olr295
NM_001001039	Olr304
NM_001000239	Olr303
NM_001000238	Olr302
NM_001000237	Olr300
NM_001000766	Olr306
NM_001000241	Olr307
NM_001000240	Olr305
NM_001000955	Olr308
NM_001000765	Olr310
NM_001000555	Olr311
NM_001000242	Olr309
NM_031543	Cyp2e1
NM_001001040	Olr313
NM_001000764	Olr312
NM_001000243	Olr315
NM_001108924	Odf3
NM_019368	Bet1l
NM_001107561	Scgb1c1
NM_001106313	Sirt3
NM_001108925	Psmd13
NM_012786	Cox8b
NM_001134507	RGD1309350
NM_001100520	Ric8a
NM_001106314	Ifitm1
NM_030833	Ifitm2
NM_134375	Nlrp6
NM_001136124	Ifitm3
NM_001024887	Sigirr
NM_001107562	B4galnt4
NM_001106315	Pkp3
NM_139105	Rnh1
NM_139093	Phrf1
NR_031923	Mir210
NM_001130441	Hras
NM_001106317	Rassf7
NM_001106316	Ptdss2
NM_001270763	Rnh1
NM_001127540	RGD1307439
NM_001098241	Hras
NM_001024902	Lrrc56
NR_037366	Mir3574
NM_001270762	Rnh1
NM_012944	Drd4
NM_001108508	Eps8l2
NR_045202	Tmem80
NM_022670	Sct
NR_045203	Tmem80
NM_031801	Deaf1
NM_138525	Cdhr5
NM_022523	Cd151
NM_001013070	Tspan4
NM_001107563	Pddc1
NM_001047854	Chid1
NM_001014027	Slc25a22
NM_001127541	Efcab4a
NM_001106318	Pidd
NM_001030021	Rplp2
NM_001143911	Polr2l
NM_001108509	Pnpla2
NM_001014163	Cend1
NM_031008	Ap2a2
NM_001109668	Tollip
NM_001109159	Mob2
NM_001108510	Dusp8
NM_001109474	LOC685544
NM_134334	Ctsd
NM_017185	Tnni2
NM_053325	Syt8
NM_001025420	Lsp1
NM_001270664	Tnnt3
NM_031532	Tnnt3
NM_001270678	Tnnt3
NM_001270677	Tnnt3
NM_001270676	Tnnt3
NM_001270675	Tnnt3
NM_001270673	Tnnt3
NM_001270672	Tnnt3
NM_001270671	Tnnt3
NM_001270670	Tnnt3
NM_001270668	Tnnt3
NM_001270666	Tnnt3
NM_001270665	Tnnt3
NM_022529	Mrpl23
NR_032754	Mir675
NR_027324	H19
NM_019130	Ins2
NR_032112	Mir483
NM_001190163	Igf2
NM_001190162	Igf2
NM_031511	Igf2
NM_031503	Ascl2
NM_012740	Th
NM_001191896	Trpm5
NM_001013194	Tssc4
NM_013087	Cd81
NM_001012170	Nap1l4
NM_001100521	Phlda2
NM_001170480	Phlda2
NM_001033757	Cdkn1c
NM_001004260	Slc22a18
NM_001033758	Cdkn1c
NM_182735	Cdkn1c
NM_001108511	Tnfrsf26
NM_001002288	Mrgpre
NM_203470	Mrgprg
NM_022389	Dhcr7
NM_021868	Cttn
NM_001106320	Ppfia1
NM_152937	Fadd
NM_130753	Fgf19
NM_053809	Fgf4
NM_001107565	Oraov1
NM_130817	Fgf3
NM_171992	Ccnd1
NM_001107566	Tpcn2
NM_145088	Rmt1
NM_153722	Mrgprf
NM_001001506	Mrgprd
NM_031586	Ighmbp2
NM_001107567	Mrpl21
NM_031559	Cpt1a
NM_033237	Gal
NM_001012069	Mtl5
NM_001025683	RGD1311946
NM_001107568	Tvp23b
NM_001106322	Ndufs8
NM_001108512	Suv420h1
NM_017127	Chka
NM_199089	Tcirg1
NM_001108513	Unc93b1
NM_001011937	Doc2g
NM_001109498	Cdk2ap2
NM_001009603	Acy3
NM_012577	Gstp1
NM_001008369	Pitpnm1
NM_001134508	RGD1307603
NM_001006972	Ndufv1
NM_001081980	Tbc1d10c
NM_001024289	Ptprcap
NM_001078648	Tmem134
NM_001078647	Tmem134
NM_001108926	Cabp4
NM_031527	Ppp1ca
NM_001010962	Rps6kb2
NM_001013195	Pold4
NM_207615	Clcf1
NM_019222	Coro1b
NM_001012217	Ssh3
NM_012776	Adrbk1
NM_001108514	Ankrd13d
NM_001106323	Rhod
NM_138835	Syt12
NM_012744	Pc
NM_001109508	Lrfn4
NM_001109521	LOC689065
NM_001100585	Rce1
NM_053425	Ccs
NM_133388	Rbm14
NM_001007014	Rbm4b
NM_001109527	Ccdc87
NM_001170484	Rbm4
NM_001034110	Ctsf
NM_001006973	mrpl11
NM_001127542	Peli3
NM_001107569	Bbs1
NM_001039100	Zdhhc24
NM_153626	Npas4
NM_001109979	Rab1b
NM_001106324	B3gnt1
NM_139038	Rin1
NM_001107570	Tmem151a
NM_001009605	Brms1
NM_001025132	Cnih2
NM_031738	Slc29a2
NM_001106325	Cd248
NM_172017	Yif1a
NM_001024290	Gal3st3
NM_001106326	Sf3b2
NM_053631	Banf1
NM_133566	Cst6
NM_031596	Sart1
NM_001024233	Bles03
NM_001005907	Efemp2
NM_001024242	Ctsw
NM_017147	Cfl1
NM_001077668	Drap1
NM_012953	Fosl1
NM_001025645	Mus81
NM_001243534	Bles03
NM_001004278	Tsga10ip
NM_001277346	Efemp2
NM_001277341	Efemp2
NM_172334	Fibp
NM_001270737	Tsga10ip
NM_001270736	Tsga10ip
NM_001005872	Kat5
NM_001107572	Ovol1
NM_199267	Rela
NM_001271032	Ap5b1
NM_001015013	Fam89b
NM_001013150	Map3k11
NM_001004089	Sipa1
NM_001011938	Scyl1
NM_001109537	Sssca1
NM_001191561	Ltbp3
NM_001129997	Ehbp1l1
NM_001025117	Ehbp1l1
NM_001270705	Ehbp1l1
NM_001270704	Ehbp1l1
NM_001107573	Tigd3
NM_001271179	Slc25a45
NM_001008348	Frmd8
NM_001106327	Slc22a20
NM_019152	Capn1
NM_053480	Pola2
NM_001009689	Cdc42ep2
NR_106683	Mir6315
NM_001160232	Fau
NM_001012739	Fau
NM_001013071	Tm7sf2
NM_001047883	Mrpl49
NM_001100739	Syvn1
NM_001107574	Znhit2
NM_001160231	Fau
NM_031711	Arl2
NM_001024752	Snx15
NM_031759	Naaladl1
NM_001024291	LOC499306
NM_001109545	Atg2a
NM_133619	Gpha2
NR_031908	Mir192
NR_031911	Mir194-2
NM_181379	Ppp2r5b
NM_058210	Sf1
NM_001106329	Map4k2
NM_001130013	Cdc42bpg
NM_012638	Pygm
NM_019208	Men1
NM_001110793	Sf1
NM_053846	Nrxn2
NM_001108517	Rps6ka4
NM_022698	Bad
NM_001106330	Trmt112
NM_001127543	Fermt3
NM_001106331	Trpt1
NM_001013196	Dnajc4
NM_001134429	Fkbp2
NM_001134428	Fkbp2
NM_001008511	Esrra
NM_053549	Vegfb
NM_053804	Kcnk4
NM_001109562	Gpr137
NM_172045	Ppp1r14b
NM_199090	Nudt22
NM_033350	Plcb3
NM_138911	Stip1
NM_001109160	Flrt1
NM_001106332	Otub1
NM_001013994	Rcor2
NM_001108518	Naa40
NM_134345	Cox8a
NM_001134575	RGD1308106
NM_080909	Rtn3
NM_001009953	Rtn3
NM_001044241	Atl3
NM_001106333	Lgals12
NM_017060	Pla2g16
NM_001115042	Cdca5
NM_173302	Slc22a24
NM_031332	Slc22a8
NM_019283	Slc3a2
NM_017224	Slc22a6
NM_001271089	Slc3a2
NM_001109569	Wdr74
NM_080773	Chrm1
NM_001034829	Ubxn1
NM_053948	Polr2g
NM_001107575	Taf6l
NM_021579	Nxf1
NM_001109579	Lrrn4cl
NM_001109162	Zbtb3
NM_001007693	Ttc9c
NM_001109572	Tmem179b
NM_053658	Gng3
NM_001012171	Bscl2
NM_001191104	Tmem223
NM_001033901	Tut1
NM_001128184	B3gat3
NM_001109581	LOC690349
NM_001106334	Ganab
NM_001107576	Ints5
NM_001100740	Mta2
NM_001004223	Eef1g
NM_001009690	Rom1
NM_013051	Scgb1a1
NM_145089	Asrgl1
NM_177482	Scgb1d2
NM_080770	Scgb2a1
NM_207593	Psbpc2
NM_203333	Scgb2a2
NM_012848	Fth1
NM_001011940	Best1
NM_173137	Fads3
NM_134411	Rab3il1
NM_031344	Fads2
NM_053430	Fen1
NM_001170487	Myrf
NM_053445	Fads1
NM_001005886	Dagla
NM_145786	Ppp1r32
NM_021659	Syt7
NM_001107577	Lrrc10b
NM_001014245	Cpsf7
NM_171995	Ddb1
NM_001271039	Tmem216
NM_198777	Tmem138
NM_001039031	Dak
NM_001014164	Cyb561a3
