chrom	chromStart	chromEnd	name	obsExp
chr12	10765955	10766331	CpG: 39	1.1
chr12	10826531	10826786	CpG: 22	0.8
chr12	10875137	10876180	CpG: 107	1.06
chr12	11323771	11324331	CpG: 63	0.94
chr12	11653232	11653775	CpG: 57	0.88
chr12	11801853	11802218	CpG: 45	1.2
chr12	11802752	11802983	CpG: 27	1.22
chr12	12419679	12420541	CpG: 95	0.99
chr12	12502942	12503465	CpG: 61	0.87
chr12	12509911	12510428	CpG: 52	0.92
chr12	12714633	12715200	CpG: 76	1.21
chr12	12764751	12765205	CpG: 40	0.78
chr12	12849067	12849270	CpG: 19	1.11
chr12	12869798	12871248	CpG: 138	0.88
chr12	12876630	12879002	CpG: 172	1.01
chr12	12939713	12940391	CpG: 71	0.84
chr12	12966123	12966349	CpG: 25	1.08
chr12	13044042	13044667	CpG: 46	0.83
chr12	13152819	13153084	CpG: 21	0.78
chr12	13153421	13153749	CpG: 31	0.82
chr12	13154088	13154866	CpG: 90	0.89
chr12	13197238	13197781	CpG: 63	0.86
chr12	13254049	13254631	CpG: 61	0.95
chr12	13715849	13717034	CpG: 81	0.74
chr12	14134626	14135242	CpG: 44	0.7
chr12	14518525	14518975	CpG: 37	1.1
chr12	14720248	14721093	CpG: 65	0.95
chr12	14922877	14923974	CpG: 86	0.93
chr12	14927291	14928023	CpG: 69	0.96
chr12	14955991	14956471	CpG: 38	0.88
chr12	15373986	15374514	CpG: 49	0.8
chr12	15475318	15475901	CpG: 61	0.82
chr12	15941718	15942740	CpG: 106	0.98
chr12	16034931	16035836	CpG: 69	0.86
chr12	16064080	16064534	CpG: 54	0.91
chr12	19282641	19283901	CpG: 98	0.82
chr12	19459257	19459705	CpG: 32	1
chr12	19592183	19593685	CpG: 121	1.19
chr12	20094137	20094358	CpG: 24	0.93
chr12	20521616	20523122	CpG: 118	0.81
chr12	20704525	20706004	CpG: 97	0.69
chr12	21590469	21590785	CpG: 34	1.04
chr12	21654396	21654956	CpG: 46	0.91
chr12	21680408	21680982	CpG: 55	0.79
chr12	21810488	21810766	CpG: 21	0.74
chr12	22093954	22095357	CpG: 90	0.88
chr12	22199062	22199589	CpG: 46	0.83
chr12	22486835	22488666	CpG: 163	0.9
chr12	22696780	22697728	CpG: 81	0.87
chr12	22777988	22778301	CpG: 39	0.98
chr12	24714956	24716243	CpG: 98	0.9
chr12	25055599	25056246	CpG: 70	0.91
chr12	25101607	25102073	CpG: 42	1.08
chr12	25348039	25348399	CpG: 37	0.96
chr12	25538132	25538344	CpG: 16	0.9
chr12	25538794	25539424	CpG: 69	1.02
chr12	26267058	26267519	CpG: 45	1.16
chr12	26275049	26275878	CpG: 94	1.14
chr12	26278540	26279707	CpG: 105	0.91
chr12	26348260	26349130	CpG: 72	0.81
chr12	26985453	26986304	CpG: 92	0.84
chr12	27091158	27091857	CpG: 65	0.86
chr12	27166996	27167464	CpG: 57	0.98
chr12	27175342	27175843	CpG: 40	0.88
chr12	27396982	27397646	CpG: 67	0.86
chr12	27485683	27486676	CpG: 125	0.98
chr12	27863633	27864081	CpG: 39	0.76
chr12	27932789	27933738	CpG: 103	0.93
chr12	28123023	28123773	CpG: 95	1.04
chr12	28127890	28128575	CpG: 56	0.79
chr12	28343289	28343907	CpG: 70	0.95
chr12	29302034	29302954	CpG: 81	0.71
chr12	29533446	29533916	CpG: 30	0.74
chr12	29534090	29534308	CpG: 20	1.41
chr12	29542218	29542838	CpG: 66	0.86
chr12	29935995	29937433	CpG: 128	0.88
chr12	30322763	30323555	CpG: 66	0.74
chr12	30353915	30354612	CpG: 56	0.77
chr12	30848264	30849016	CpG: 68	0.82
chr12	30907359	30908245	CpG: 99	0.92
chr12	30948548	30949757	CpG: 90	0.69
chr12	30975385	30976292	CpG: 67	0.69
chr12	31079243	31079878	CpG: 68	0.8
chr12	31226343	31227186	CpG: 67	0.84
chr12	31405184	31405545	CpG: 26	0.79
chr12	31476717	31479466	CpG: 249	0.99
chr12	31742760	31744324	CpG: 185	1.06
chr12	31769297	31769500	CpG: 24	0.92
chr12	31881630	31882461	CpG: 72	0.87
chr12	31944806	31945230	CpG: 39	1
chr12	32112161	32112833	CpG: 65	1.13
chr12	32259249	32260165	CpG: 101	0.96
chr12	32552025	32553038	CpG: 106	0.85
chr12	32832130	32832978	CpG: 73	0.83
chr12	32908374	32908981	CpG: 53	0.93
chr12	33049301	33050098	CpG: 86	0.95
chr12	33591763	33593050	CpG: 129	0.91
chr12	34175230	34175455	CpG: 25	1.21
chr12	34260736	34261698	CpG: 91	0.71
chr12	34319681	34319984	CpG: 25	0.71
chr12	34371627	34372304	CpG: 55	0.78
chr12	34488610	34489037	CpG: 30	0.64
chr12	34489751	34490133	CpG: 32	0.74
chr12	34491006	34491271	CpG: 22	0.76
chr12	34493973	34496968	CpG: 181	0.61
chr12	34500550	34500814	CpG: 25	0.79
chr12	34503354	34503614	CpG: 24	0.79
chr12	38532028	38532615	CpG: 44	0.69
chr12	38557328	38557693	CpG: 31	0.7
chr12	38710392	38710643	CpG: 25	1.14
chr12	39299248	39299629	CpG: 33	0.73
chr12	39300469	39300680	CpG: 22	0.89
chr12	39538383	39539500	CpG: 115	0.89
chr12	39836211	39837499	CpG: 122	0.89
chr12	40498962	40500017	CpG: 96	1.08
chr12	40618355	40618913	CpG: 68	0.86
chr12	41086522	41087102	CpG: 47	0.73
chr12	41582155	41582975	CpG: 83	0.95
chr12	41967265	41967475	CpG: 16	1.01
chr12	42538125	42538902	CpG: 106	1.13
chr12	42620654	42620993	CpG: 45	1.08
chr12	42631224	42632619	CpG: 114	1.14
chr12	42680607	42680889	CpG: 25	0.8
chr12	42719761	42720119	CpG: 37	1
chr12	42876654	42878193	CpG: 165	0.91
chr12	42982832	42983881	CpG: 108	1.12
chr12	42984087	42984380	CpG: 23	0.9
chr12	43944719	43946285	CpG: 126	0.77
chr12	43965757	43965986	CpG: 27	0.86
chr12	44152506	44152922	CpG: 41	0.96
chr12	44199630	44200405	CpG: 74	0.99
chr12	44229710	44230164	CpG: 81	1.17
chr12	45269830	45270835	CpG: 82	0.82
chr12	45444202	45445386	CpG: 115	0.84
chr12	45609713	45610752	CpG: 106	0.86
chr12	46120726	46124104	CpG: 250	0.95
chr12	46383561	46384756	CpG: 114	0.96
chr12	46385607	46385887	CpG: 34	1.1
chr12	46661054	46663408	CpG: 180	0.77
chr12	46765134	46766633	CpG: 141	1
chr12	46776731	46777856	CpG: 106	1.04
chr12	47224912	47225664	CpG: 64	0.83
chr12	47473177	47474120	CpG: 83	0.89
chr12	47629034	47629680	CpG: 44	0.73
chr12	48099317	48099905	CpG: 69	0.95
chr12	48152554	48153146	CpG: 49	0.66
chr12	48153329	48153551	CpG: 18	0.7
chr12	48166997	48167578	CpG: 70	1
chr12	48206721	48207126	CpG: 31	0.69
chr12	48213109	48214188	CpG: 94	1.02
chr12	48298645	48299537	CpG: 71	0.85
chr12	48357195	48357507	CpG: 43	1.09
chr12	48395368	48395933	CpG: 44	0.83
chr12	48397889	48398731	CpG: 83	0.75
chr12	48399168	48399372	CpG: 17	0.68
chr12	48499463	48500232	CpG: 65	0.81
chr12	48550824	48551518	CpG: 53	0.78
chr12	48577361	48578574	CpG: 112	0.8
chr12	48591977	48592785	CpG: 60	0.83
chr12	48723323	48723876	CpG: 55	0.85
chr12	48744318	48745099	CpG: 74	0.94
chr12	48921774	48922129	CpG: 34	0.86
chr12	49075489	49076301	CpG: 66	0.83
chr12	49110055	49110881	CpG: 66	0.93
chr12	49176427	49177154	CpG: 60	0.7
chr12	49182421	49182658	CpG: 25	0.87
chr12	49183049	49183282	CpG: 23	0.82
chr12	49208205	49209439	CpG: 104	0.76
chr12	49212162	49212642	CpG: 42	0.86
chr12	49245656	49246173	CpG: 44	0.79
chr12	49318486	49319476	CpG: 71	0.78
chr12	49350839	49351387	CpG: 50	0.79
chr12	49363664	49364443	CpG: 77	0.82
chr12	49371690	49375550	CpG: 316	0.78
chr12	49390617	49392441	CpG: 134	0.67
chr12	49393139	49393361	CpG: 22	0.83
chr12	49412299	49412756	CpG: 46	0.85
chr12	49420031	49420292	CpG: 21	0.9
chr12	49453637	49454762	CpG: 103	0.92
chr12	49463441	49463989	CpG: 52	0.89
chr12	49483601	49484255	CpG: 80	1.01
chr12	49484920	49485178	CpG: 27	1.09
chr12	49485766	49485977	CpG: 21	0.89
chr12	49487963	49488202	CpG: 22	0.83
chr12	49504035	49504642	CpG: 53	0.84
chr12	49524072	49525492	CpG: 139	0.91
chr12	49582096	49582881	CpG: 67	0.87
chr12	49628287	49628521	CpG: 25	1.08
chr12	49658246	49659175	CpG: 83	0.87
chr12	49688873	49691360	CpG: 206	0.75
chr12	49716630	49717018	CpG: 41	1
chr12	49726591	49727114	CpG: 47	0.82
chr12	49729728	49731162	CpG: 134	0.74
chr12	49735719	49736875	CpG: 91	0.78
chr12	49738680	49740841	CpG: 164	0.75
chr12	49760221	49761127	CpG: 121	1.15
chr12	49782965	49783193	CpG: 19	0.81
chr12	49931623	49933637	CpG: 187	0.82
chr12	49942786	49943435	CpG: 65	0.85
chr12	49961630	49962219	CpG: 47	0.94
chr12	50016973	50017466	CpG: 53	0.91
chr12	50100442	50101587	CpG: 115	0.91
chr12	50135029	50136043	CpG: 72	0.77
chr12	50185596	50185826	CpG: 18	0.62
chr12	50188655	50188961	CpG: 22	0.64
chr12	50221558	50222609	CpG: 84	0.67
chr12	50236638	50236975	CpG: 37	1.02
chr12	50297580	50297988	CpG: 40	1.12
chr12	50349079	50349525	CpG: 45	0.77
chr12	50354839	50356163	CpG: 116	1.06
chr12	50361367	50361652	CpG: 27	0.85
chr12	50418935	50419400	CpG: 41	0.89
chr12	50426552	50426918	CpG: 42	0.91
chr12	50451197	50451943	CpG: 64	0.95
chr12	50474869	50475445	CpG: 45	0.69
chr12	50478886	50479329	CpG: 43	1.04
chr12	50505138	50506235	CpG: 82	0.77
chr12	50560726	50561386	CpG: 57	0.93
chr12	50794549	50794920	CpG: 31	0.88
chr12	50898621	50899164	CpG: 60	0.96
chr12	51157498	51158842	CpG: 115	1.08
chr12	51236633	51236924	CpG: 27	0.74
chr12	51419640	51420347	CpG: 73	0.79
chr12	51441598	51442187	CpG: 41	0.73
chr12	51476859	51477552	CpG: 72	0.95
chr12	51566680	51567072	CpG: 38	1.02
chr12	51610892	51611724	CpG: 59	0.88
chr12	51632489	51633162	CpG: 67	0.92
chr12	51663404	51664411	CpG: 112	0.99
chr12	51785279	51785821	CpG: 62	0.83
chr12	51818460	51819166	CpG: 71	0.78
chr12	51984474	51985284	CpG: 74	1.46
chr12	52115410	52115679	CpG: 32	1.14
chr12	52207896	52208873	CpG: 109	0.95
chr12	52214179	52216138	CpG: 206	0.94
chr12	52240772	52242547	CpG: 134	0.67
chr12	52257744	52258128	CpG: 26	0.63
chr12	52262627	52263215	CpG: 57	0.79
chr12	52294173	52294632	CpG: 40	0.87
chr12	52300801	52301583	CpG: 78	0.8
chr12	52309034	52309337	CpG: 25	0.79
chr12	52345531	52345903	CpG: 41	0.78
chr12	52400467	52401696	CpG: 138	0.82
chr12	52408381	52408675	CpG: 37	0.93
chr12	52408860	52409121	CpG: 21	0.74
chr12	52417018	52417703	CpG: 67	0.72
chr12	52426738	52427186	CpG: 40	1.03
chr12	52430519	52431598	CpG: 89	0.95
chr12	52444553	52445421	CpG: 87	0.81
chr12	52463348	52464202	CpG: 72	0.85
chr12	52473350	52474178	CpG: 89	0.83
chr12	52545937	52546363	CpG: 45	0.85
chr12	52626793	52627577	CpG: 79	0.81
chr12	52639195	52639416	CpG: 16	0.7
chr12	52643982	52644411	CpG: 43	0.8
chr12	52652018	52652743	CpG: 89	0.93
chr12	52684945	52685222	CpG: 34	0.95
chr12	52695727	52696004	CpG: 33	0.93
chr12	52701962	52702560	CpG: 63	0.85
chr12	52714800	52715051	CpG: 29	0.9
chr12	52760834	52761099	CpG: 26	0.82
chr12	52994772	52995312	CpG: 52	0.79
chr12	53107912	53108471	CpG: 59	0.79
chr12	53183713	53183931	CpG: 16	0.9
chr12	53267859	53268290	CpG: 30	0.79
chr12	53273231	53273498	CpG: 23	0.66
chr12	53297442	53297824	CpG: 35	0.95
chr12	53342805	53343162	CpG: 38	0.85
chr12	53359192	53359507	CpG: 26	0.67
chr12	53399872	53400896	CpG: 92	0.89
chr12	53440579	53440840	CpG: 22	0.91
chr12	53441384	53441706	CpG: 32	0.78
chr12	53448008	53448406	CpG: 37	0.76
chr12	53472814	53473491	CpG: 62	0.71
chr12	53491572	53491955	CpG: 37	0.71
chr12	53574025	53575150	CpG: 108	1.01
chr12	53591254	53591767	CpG: 48	0.76
chr12	53613716	53615103	CpG: 108	0.79
chr12	53625629	53625993	CpG: 37	0.76
chr12	53645719	53646071	CpG: 34	0.85
chr12	53661928	53662429	CpG: 56	1.06
chr12	53689227	53689570	CpG: 29	0.87
chr12	53693441	53694028	CpG: 52	0.85
chr12	53715133	53715516	CpG: 38	0.99
chr12	53718632	53719778	CpG: 116	0.79
chr12	53738546	53738986	CpG: 46	1.02
chr12	53774336	53774603	CpG: 28	0.8
chr12	53835295	53835568	CpG: 21	0.83
chr12	53845668	53846606	CpG: 82	1.11
chr12	53886562	53887101	CpG: 43	0.72
chr12	53893195	53893610	CpG: 40	0.86
chr12	53894450	53895313	CpG: 78	0.87
chr12	54019812	54020283	CpG: 39	0.81
chr12	54069625	54070177	CpG: 51	0.95
chr12	54071053	54071265	CpG: 22	1.12
chr12	54089211	54089413	CpG: 24	1.06
chr12	54132148	54132353	CpG: 18	0.92
chr12	54144562	54145470	CpG: 74	0.82
chr12	54321301	54321721	CpG: 41	0.9
chr12	54332805	54333731	CpG: 88	0.87
chr12	54338761	54339168	CpG: 33	0.97
chr12	54343622	54343848	CpG: 22	0.89
chr12	54345563	54345916	CpG: 33	0.92
chr12	54346777	54347101	CpG: 29	0.84
chr12	54348695	54349378	CpG: 80	1.06
chr12	54354529	54355491	CpG: 94	0.83
chr12	54359658	54359906	CpG: 18	0.83
chr12	54360374	54360660	CpG: 25	0.94
chr12	54366815	54369103	CpG: 165	0.83
chr12	54378696	54380102	CpG: 109	0.81
chr12	54387825	54388732	CpG: 68	0.86
chr12	54389113	54389520	CpG: 31	0.71
chr12	54393374	54394648	CpG: 118	0.94
chr12	54399412	54399654	CpG: 26	1.02
chr12	54399906	54400495	CpG: 42	0.95
chr12	54402682	54403347	CpG: 53	1.01
chr12	54408426	54408713	CpG: 24	0.86
chr12	54411709	54412131	CpG: 32	0.63
chr12	54412990	54413346	CpG: 30	0.81
chr12	54423427	54423712	CpG: 31	1.2
chr12	54424610	54425173	CpG: 48	0.76
chr12	54427025	54428709	CpG: 130	0.77
chr12	54440642	54441543	CpG: 79	0.85
chr12	54445876	54446113	CpG: 23	1.38
chr12	54447744	54448091	CpG: 30	0.86
chr12	54454249	54454458	CpG: 24	0.92
chr12	54473305	54473562	CpG: 25	0.81
chr12	54475512	54475816	CpG: 27	0.99
chr12	54484193	54484403	CpG: 25	0.99
chr12	54500127	54501158	CpG: 83	0.81
chr12	54519768	54520457	CpG: 50	0.66
chr12	54611595	54612038	CpG: 41	0.89
chr12	54673322	54673550	CpG: 18	0.92
chr12	54673814	54674988	CpG: 77	0.95
chr12	54763057	54763288	CpG: 18	0.89
chr12	54764065	54764510	CpG: 38	0.69
chr12	54772687	54773028	CpG: 37	0.99
chr12	54784900	54785238	CpG: 34	0.73
chr12	54811981	54812202	CpG: 16	0.62
chr12	54812702	54813191	CpG: 37	0.69
chr12	54981933	54982591	CpG: 53	1.07
chr12	56039988	56040337	CpG: 33	0.87
chr12	56101212	56101600	CpG: 33	0.78
chr12	56109798	56110298	CpG: 38	0.74
chr12	56122017	56123186	CpG: 96	0.77
chr12	56136783	56137784	CpG: 85	0.92
chr12	56211325	56211553	CpG: 17	0.86
chr12	56223263	56223598	CpG: 32	0.87
chr12	56223786	56224312	CpG: 36	0.7
chr12	56320739	56321628	CpG: 64	0.74
chr12	56325774	56326223	CpG: 43	0.78
chr12	56329518	56329790	CpG: 24	0.82
chr12	56360467	56360909	CpG: 34	0.77
chr12	56367636	56368172	CpG: 37	0.66
chr12	56401083	56401506	CpG: 36	0.7
chr12	56435573	56436406	CpG: 58	0.91
chr12	56472792	56474393	CpG: 116	0.69
chr12	56497868	56499047	CpG: 86	0.8
chr12	56511861	56512409	CpG: 50	0.86
chr12	56522240	56522454	CpG: 22	0.96
chr12	56522943	56523285	CpG: 31	0.79
chr12	56546192	56546411	CpG: 24	0.94
chr12	56583406	56583682	CpG: 29	0.88
chr12	56615523	56615767	CpG: 23	0.81
chr12	56617995	56618374	CpG: 38	0.81
chr12	56651692	56652527	CpG: 76	0.82
chr12	56660442	56661131	CpG: 68	0.84
chr12	56693680	56694345	CpG: 62	0.78
chr12	56709458	56710110	CpG: 57	0.83
chr12	56727661	56727996	CpG: 31	1
chr12	56753861	56754323	CpG: 37	0.82
chr12	56842846	56843255	CpG: 47	0.94
chr12	56881401	56882702	CpG: 94	0.67
chr12	57023296	57024233	CpG: 75	0.67
chr12	57028393	57028747	CpG: 27	0.78
chr12	57039047	57039823	CpG: 56	0.83
chr12	57081290	57082445	CpG: 112	0.89
chr12	57118977	57119374	CpG: 36	0.98
chr12	57145948	57146333	CpG: 42	1.03
chr12	57399868	57400226	CpG: 34	0.93
chr12	57472274	57472619	CpG: 29	0.84
chr12	57480797	57483116	CpG: 177	0.74
chr12	57521524	57522159	CpG: 51	0.7
chr12	57569723	57569941	CpG: 18	0.83
chr12	57579320	57579625	CpG: 26	0.81
chr12	57596968	57597309	CpG: 29	0.76
chr12	57609976	57611168	CpG: 108	0.96
chr12	57618769	57619402	CpG: 60	0.81
chr12	57623420	57623903	CpG: 35	0.83
chr12	57630106	57630469	CpG: 29	0.73
chr12	57631932	57634578	CpG: 185	0.8
chr12	57635240	57635572	CpG: 25	0.77
chr12	57636557	57637673	CpG: 75	0.69
chr12	57824155	57824395	CpG: 24	0.89
chr12	57853715	57853973	CpG: 25	0.76
chr12	57869075	57870182	CpG: 99	0.77
chr12	57881750	57882035	CpG: 28	0.93
chr12	57913807	57914034	CpG: 19	0.8
chr12	57914385	57914820	CpG: 42	0.99
chr12	57916322	57916810	CpG: 44	1.02
chr12	57940563	57940981	CpG: 47	0.95
chr12	57943662	57943926	CpG: 32	0.85
chr12	57984776	57985302	CpG: 49	0.93
chr12	58003880	58004249	CpG: 28	0.69
chr12	58004982	58005351	CpG: 37	0.73
chr12	58013171	58013652	CpG: 41	0.76
chr12	58014708	58015697	CpG: 81	0.76
chr12	58021294	58022037	CpG: 67	0.76
chr12	58025661	58027056	CpG: 124	0.87
chr12	58068473	58068774	CpG: 25	0.78
chr12	58087531	58088029	CpG: 33	0.92
chr12	58119909	58121551	CpG: 159	0.82
chr12	58129828	58130361	CpG: 42	0.76
chr12	58130870	58132047	CpG: 97	0.75
chr12	58132478	58132734	CpG: 24	0.97
chr12	58145853	58146360	CpG: 45	0.8
chr12	58148888	58149781	CpG: 81	1
chr12	58158855	58160000	CpG: 91	0.72
chr12	58165563	58165962	CpG: 30	0.78
chr12	58166252	58166741	CpG: 49	0.87
chr12	58238840	58241046	CpG: 184	0.8
chr12	58258986	58259496	CpG: 49	0.87
chr12	58290232	58290466	CpG: 29	0.87
chr12	58329723	58330004	CpG: 22	0.98
chr12	59313559	59314452	CpG: 110	1.03
chr12	59989651	59990507	CpG: 80	0.91
chr12	62584768	62586268	CpG: 119	0.82
chr12	62653865	62654677	CpG: 74	0.88
chr12	62860383	62860855	CpG: 50	0.87
chr12	62996159	62997632	CpG: 157	1
chr12	63025588	63026213	CpG: 52	0.79
chr12	63195657	63195909	CpG: 23	0.72
chr12	63328143	63329135	CpG: 107	0.83
chr12	63543636	63544967	CpG: 121	0.87
chr12	64061836	64062774	CpG: 73	0.72
chr12	64173448	64174238	CpG: 71	0.87
chr12	64215499	64215990	CpG: 45	0.89
chr12	64237403	64238401	CpG: 108	0.97
chr12	64615824	64616386	CpG: 54	0.91
chr12	64784010	64784664	CpG: 73	0.91
chr12	64797934	64798944	CpG: 100	1.01
chr12	64845599	64846314	CpG: 90	0.98
chr12	65003793	65004899	CpG: 94	1
chr12	65152869	65153489	CpG: 62	0.9
chr12	65174230	65175169	CpG: 109	0.98
chr12	65218245	65219143	CpG: 88	0.78
chr12	65514878	65515863	CpG: 82	0.85
chr12	65563195	65564396	CpG: 103	1.02
chr12	65672391	65673250	CpG: 88	0.9
chr12	66122788	66123328	CpG: 56	0.9
chr12	66135120	66136400	CpG: 117	1.02
chr12	66217627	66220181	CpG: 204	0.9
chr12	66524464	66524792	CpG: 30	0.99
chr12	66563202	66563945	CpG: 63	0.86
chr12	66582695	66583345	CpG: 67	0.96
chr12	67462670	67463724	CpG: 93	1.14
chr12	67663041	67664047	CpG: 88	0.87
chr12	68042166	68043876	CpG: 137	1.08
chr12	68725847	68726475	CpG: 54	0.76
chr12	69004220	69005377	CpG: 105	1.21
chr12	69080580	69081152	CpG: 38	0.81
chr12	69139815	69140206	CpG: 47	0.99
chr12	69201622	69202663	CpG: 109	0.93
chr12	69327021	69327532	CpG: 62	0.9
chr12	69633272	69634095	CpG: 100	1.2
chr12	69753445	69754088	CpG: 69	1.01
chr12	69863994	69864473	CpG: 53	0.87
chr12	69979065	69979724	CpG: 58	0.76
chr12	70132340	70133559	CpG: 145	1
chr12	70636617	70637749	CpG: 103	1
chr12	70759437	70761052	CpG: 140	0.93
chr12	71003624	71004057	CpG: 52	1.01
chr12	71833192	71834389	CpG: 104	0.78
chr12	72056768	72057787	CpG: 90	0.92
chr12	72079789	72080261	CpG: 55	0.91
chr12	72148477	72149340	CpG: 73	0.81
chr12	72233323	72233635	CpG: 27	0.94
chr12	72665683	72667551	CpG: 175	0.88
chr12	74564752	74565178	CpG: 30	0.67
chr12	74931492	74931879	CpG: 38	0.88
chr12	75601081	75601752	CpG: 69	1.02
chr12	75602991	75603344	CpG: 27	0.93
chr12	75699310	75699513	CpG: 20	0.77
chr12	75723829	75724206	CpG: 34	0.83
chr12	75784799	75785241	CpG: 34	0.8
chr12	75905219	75905518	CpG: 26	1.27
chr12	76424634	76426316	CpG: 154	0.91
chr12	76477717	76479131	CpG: 133	0.89
chr12	76741909	76742286	CpG: 31	0.83
chr12	76952707	76953830	CpG: 105	0.82
chr12	77157518	77158405	CpG: 93	0.84
chr12	77272632	77273216	CpG: 64	0.82
chr12	77458947	77459942	CpG: 83	0.87
chr12	77718453	77719440	CpG: 77	0.92
chr12	79198064	79198400	CpG: 38	1.27
chr12	80083531	80085154	CpG: 166	1
chr12	80328326	80329302	CpG: 85	0.85
chr12	81102034	81102716	CpG: 50	0.83
chr12	81110725	81111126	CpG: 32	0.77
chr12	81330608	81331514	CpG: 92	0.82
chr12	81471569	81472119	CpG: 43	0.73
chr12	82152320	82152674	CpG: 34	0.88
chr12	82752004	82752746	CpG: 60	0.79
chr12	83080662	83081646	CpG: 79	0.82
chr12	85305200	85305422	CpG: 17	0.79
chr12	85305663	85305876	CpG: 16	1
chr12	85306282	85306829	CpG: 44	0.88
chr12	85673878	85674700	CpG: 57	0.79
chr12	88429105	88429606	CpG: 52	0.98
chr12	88535735	88536148	CpG: 34	0.86
chr12	88973460	88974666	CpG: 104	0.84
chr12	89745168	89748144	CpG: 259	0.91
chr12	89919012	89919904	CpG: 84	0.85
chr12	90101436	90104065	CpG: 276	0.9
chr12	91347804	91348096	CpG: 30	0.85
chr12	92538710	92540333	CpG: 139	0.88
chr12	93322342	93323498	CpG: 114	1
chr12	93771465	93772289	CpG: 91	1.06
chr12	93834935	93836089	CpG: 143	0.95
chr12	93861204	93861539	CpG: 30	0.9
chr12	93963963	93967395	CpG: 316	0.89
chr12	94071293	94071655	CpG: 27	0.78
chr12	94495833	94496230	CpG: 31	0.85
chr12	94533729	94533952	CpG: 19	0.72
chr12	94541727	94544000	CpG: 215	1
chr12	94580656	94580874	CpG: 21	0.95
chr12	94853336	94854307	CpG: 92	0.83
chr12	95043551	95044312	CpG: 103	1.1
chr12	95266832	95267785	CpG: 104	0.88
chr12	95397382	95397611	CpG: 24	0.96
chr12	95466650	95467464	CpG: 102	1.01
chr12	95610834	95611997	CpG: 118	0.94
chr12	95867584	95868019	CpG: 39	0.83
chr12	95941906	95942979	CpG: 134	1.03
chr12	96183873	96185199	CpG: 125	0.81
chr12	96252020	96252246	CpG: 18	1.17
chr12	96252555	96253029	CpG: 40	0.88
chr12	96336245	96337411	CpG: 89	0.75
chr12	96350518	96350721	CpG: 18	0.86
chr12	96389405	96389675	CpG: 23	0.83
chr12	96429014	96429509	CpG: 41	0.84
chr12	96587839	96588090	CpG: 33	0.86
chr12	96588665	96589145	CpG: 49	0.76
chr12	96640797	96641167	CpG: 30	0.82
chr12	96793191	96794530	CpG: 167	1.05
chr12	96883286	96883737	CpG: 45	0.97
chr12	97300802	97301287	CpG: 58	0.95
chr12	98850690	98851002	CpG: 36	1.03
chr12	98897604	98897849	CpG: 25	1.1
chr12	98909052	98910261	CpG: 137	1.02
chr12	98987193	98988203	CpG: 93	0.85
chr12	99038272	99039483	CpG: 121	0.81
chr12	99139386	99139769	CpG: 42	1.08
chr12	99288222	99289374	CpG: 113	1.04
chr12	100378243	100378582	CpG: 32	1.47
chr12	100535916	100536620	CpG: 83	0.94
chr12	100593253	100593814	CpG: 67	0.92
chr12	100594486	100594799	CpG: 24	1.12
chr12	100660748	100661646	CpG: 81	0.9
chr12	100967293	100967845	CpG: 50	0.85
chr12	101109863	101111622	CpG: 152	0.84
chr12	101603387	101603933	CpG: 62	0.92
chr12	101673790	101674156	CpG: 30	0.8
chr12	101801047	101802153	CpG: 84	0.85
chr12	102036253	102036461	CpG: 23	1.07
chr12	102091044	102092366	CpG: 144	0.83
chr12	102132753	102133415	CpG: 56	0.82
chr12	102224262	102224614	CpG: 38	1.02
chr12	102270754	102271801	CpG: 118	0.89
chr12	102455420	102455983	CpG: 41	0.74
chr12	102513668	102514076	CpG: 43	0.92
chr12	103218120	103218688	CpG: 38	0.73
chr12	103311040	103311253	CpG: 16	0.61
chr12	103344398	103344640	CpG: 18	0.78
chr12	103350089	103350422	CpG: 40	0.88
chr12	103351579	103352695	CpG: 105	1.08
chr12	103359248	103359629	CpG: 31	0.74
chr12	103696090	103696418	CpG: 29	0.82
chr12	103889148	103889843	CpG: 79	0.91
chr12	104234273	104235327	CpG: 81	1.01
chr12	104323017	104324811	CpG: 128	0.78
chr12	104350503	104351069	CpG: 50	0.83
chr12	104359406	104360023	CpG: 58	0.84
chr12	104457766	104459087	CpG: 119	0.78
chr12	104531174	104532539	CpG: 107	1.16
chr12	104609397	104610172	CpG: 80	0.92
chr12	104659057	104659583	CpG: 42	0.84
chr12	104680737	104681096	CpG: 29	0.91
chr12	104682601	104682993	CpG: 35	1.04
chr12	104697348	104697984	CpG: 56	1.13
chr12	104850253	104852395	CpG: 184	0.81
chr12	105150762	105150997	CpG: 18	0.74
chr12	105351573	105352055	CpG: 55	0.86
chr12	105379976	105380445	CpG: 48	0.78
chr12	105478089	105478517	CpG: 43	0.84
chr12	105501333	105501908	CpG: 69	0.92
chr12	105629690	105630099	CpG: 41	1.14
chr12	105724272	105725052	CpG: 80	1.06
chr12	106460673	106460892	CpG: 16	0.76
chr12	106532106	106533696	CpG: 150	0.85
chr12	106633422	106633642	CpG: 19	0.79
chr12	106640880	106642374	CpG: 131	1.07
chr12	106696232	106697199	CpG: 89	0.82
chr12	106751416	106751965	CpG: 57	0.95
chr12	106974412	106974951	CpG: 41	0.76
chr12	106975195	106975714	CpG: 46	0.91
chr12	106977388	106977713	CpG: 37	0.95
chr12	106979429	106981086	CpG: 140	0.85
chr12	107167762	107168747	CpG: 84	0.89
